group_text,plate_code,plate_title_en,reference_code,part_number,part_name_en,quantity,applicable_models,specifications,date_range,diagram_image_url,unit_url
STEERING,490 A02,POWER STEERING PUMP,49149N,4916455E00,BOLT-POWER STEERING PUMP,03,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49116,4911651E00,"COVER-REAR,POWER STEERING PUMP",01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49149,49149F6601,"BOLT-BRACKET,POWER STEERING PUMP",04,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49162M,4916763U00,SPRING-FLOW CONTROL VALVE,01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49121M,4912110J00,BRACKET ASSY-POWER STEERING PUMP,01,ME.TB42S.SGL+(K+W+HW).ME.TB42S.GL+(K+W+HW).GEN.TB42S.DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49121M,4912111J00,BRACKET ASSY-POWER STEERING PUMP,01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49121,4912211J00,BRACKET ASSY-POWER STEERING PUMP,01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49121,4912210J00,BRACKET ASSY-POWER STEERING PUMP,01,ME.TB42S.SGL+(K+W+HW).ME.TB42S.GL+(K+W+HW).GEN.TB42S.DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49160M,4916510J10,VALVE ASSY-FLOW CONTROL,01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49144,4914415V00,"PLATE-SIDE,POWER STEERING PUMP",01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49149M,4916415C10,BOLT-POWER STEERING PUMP,01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49171M,4917159Y00,BOLT-CONNECTOR,01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,490 A02,POWER STEERING PUMP,49149Q,4914957J00,BOLT-POWER STEERING PUMP,01,*(K+W+HW).TD42.STD +*(HV+T+T.A).TD42,F/PWR STRG-INTEGRAL,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_490_490_A02.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFcaHlTAlsREBYnByJOfAQQMDcpWFdaW0lmVR0bKD8rJyEpe3xsKiomPT07OiN5flsxHxsfLjgvMwEJFlpXXV9ZEQsDU3leTBtKU0wsSkYVVEINTVIyTCZKN0pHUAcLKBJMAgEOFQMTXVlESwMIC0gNG2xMQ0ocDU1SSAMAFU4uWFtMEhYcXl1lFU0BHUxVSixleGgrTURLBxxKUBVuYjdZWFpaV11cABsJTAoJS1Q0NRcAAAAADnpjBQ%3D%3D%24&vid=0&cid=9&uid=257429&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49277,4927732J10,SEAL SET-PISTON,01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49201S,49201V0125,"SEAL KIT-OIL,ADJUST SCREW",01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49371A,49375Y0100,BOLT-SECTOR COVER,04,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49381B,49389V0100,"NUT-SEAL,SECTOR SHAFT",01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,,0891513810,0891513810,,,,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49377E,49378Y0100,CAP-BLEEDER SCREW,01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49373,4936960U00,"CAP-SEAL,REAR COVER",01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,,0891543810,0891543810,,,,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49377,49377Y0100,SCREW-BLEEDER,01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49371,4937132J00,COVER ASSY-SECTOR,01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,49311A,4936601C00,BOLT-HOUSING,04,(K+W+HW).TB42S.GL+ME.TB42S.SGL+ME.TD42+GEN.(TB42S+TD42).DX,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,48129M,48214B0100,SHIM-ADJUST SECTOR SHAFT POWER STEERING,01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,F/SELECT T=1.550,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
STEERING,492 A01,POWER STEERING GEAR,48129M,48213B0100,SHIM-ADJUST SECTOR SHAFT POWER STEERING,01,ME.TB42S.(GL+SGL) +ME.TD42 +GEN.(TB42S+TD42).DX,F/SELECT T=1.575,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_492_492_A01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwGFsaCK24LIyc_-3vuXpd3J6e7wgY6DgpC_jMTC8eby_vjwoqW18_P_5OTi4_qgp4LoxsLG9-H26tjQz4OOhIaAyNLaiqCHlcKTipX1k5_MjZvUlIvrlf-T7pOeid7S8cuV29jXzNrKhICdktrR0pHUwrWVmpPF1JSLkdrZzpf3gYGVy8_Fh4S8zJTYxJWMk_W8obHylJ2S3sWTicy3u-6AgYODjoSF2cLQldPQko3t7M4AAAAA4nRRFA%3D%3D%24&vid=0&cid=9&uid=257433&q=WGY60348567.
